A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,origin,control,rating,condition,awareness
0.006929,0.003382,0.001708,0.001008,0.001886,1.984E-4,5.355E-4,-5.207E-4,0.02851,-0.04278,0.002574,-6.395E-4,0.003934,-1.885E-4,0.001814,-1.486E-4,junk,junk,junk,carlsson,awareness9
0.007019,0.003111,0.001683,0.001011,0.001853,1.994E-4,5.348E-4,-5.265E-4,0.02827,-0.04259,0.002568,-6.441E-4,0.00392,-1.933E-4,0.00183,-1.634E-4,junk,junk,junk,carlsson,awareness9
0.00697,0.003181,0.001663,0.001009,0.001823,2.031E-4,4.998E-4,-5.211E-4,0.02833,-0.0426,0.002558,-6.482E-4,0.003877,-1.945E-4,0.001801,-1.667E-4,junk,junk,junk,carlsson,awareness9
0.006827,0.003161,0.00162,0.001016,0.00179,2.036E-4,4.611E-4,-5.091E-4,0.02816,-0.04244,0.002513,-6.496E-4,0.003843,-1.906E-4,0.001767,-1.661E-4,junk,junk,junk,carlsson,awareness9
0.006922,0.003305,0.001594,0.00102,0.001757,2.017E-4,4.378E-4,-5.201E-4,0.02813,-0.04237,0.002463,-6.373E-4,0.003802,-1.9E-4,0.001776,-1.758E-4,junk,junk,junk,carlsson,awareness9
0.006682,0.003409,0.001566,0.001023,0.001722,2.112E-4,4.315E-4,-5.194E-4,0.02783,-0.04205,0.002434,-6.42E-4,0.00378,-1.97E-4,0.001746,-1.776E-4,junk,junk,junk,carlsson,awareness9
0.006764,0.003472,0.001554,0.001018,0.001706,2.111E-4,4.38E-4,-5.309E-4,0.02782,-0.04213,0.002448,-6.548E-4,0.003732,-1.945E-4,0.001754,-1.789E-4,junk,junk,junk,carlsson,awareness9
0.006856,0.003381,0.001533,0.001017,0.001677,2.127E-4,4.451E-4,-5.306E-4,0.0276,-0.04179,0.002405,-6.44E-4,0.003721,-1.98E-4,0.001777,-1.856E-4,junk,junk,junk,carlsson,awareness9
0.00697,0.003376,0.001553,0.001008,0.001696,2.016E-4,4.299E-4,-5.245E-4,0.0278,-0.04179,0.002394,-6.4E-4,0.003769,-2.08E-4,0.001809,-1.834E-4,junk,junk,junk,carlsson,awareness9
0.007061,0.003251,0.001562,0.001007,0.001706,1.977E-4,4.425E-4,-5.245E-4,0.02803,-0.04184,0.002423,-6.405E-4,0.003759,-1.982E-4,0.001827,-1.842E-4,junk,junk,junk,carlsson,awareness9
0.007082,0.003097,0.001569,0.001006,0.001698,1.989E-4,4.5E-4,-5.201E-4,0.02823,-0.0419,0.002427,-6.408E-4,0.003798,-2.014E-4,0.001849,-1.905E-4,junk,junk,junk,carlsson,awareness9
0.007307,0.002898,0.001561,0.001008,0.001691,1.952E-4,4.626E-4,-5.174E-4,0.02816,-0.04181,0.002451,-6.448E-4,0.003821,-2.055E-4,0.001887,-1.97E-4,junk,junk,junk,carlsson,awareness9
0.00709,0.002833,0.001562,0.001009,0.001659,2.064E-4,4.509E-4,-5.198E-4,0.02797,-0.04157,0.00243,-6.401E-4,0.003812,-2.022E-4,0.001891,-2.005E-4,junk,junk,junk,carlsson,awareness9
0.006623,0.002933,0.001554,0.001013,0.001622,2.08E-4,4.375E-4,-5.143E-4,0.02779,-0.04141,0.002419,-6.386E-4,0.003793,-2.007E-4,0.001908,-2.09E-4,junk,junk,junk,carlsson,awareness9
0.006438,0.003217,0.001551,0.001009,0.001592,2.167E-4,4.468E-4,-5.166E-4,0.02781,-0.04154,0.002407,-6.44E-4,0.003774,-2.045E-4,0.001899,-2.088E-4,junk,junk,junk,carlsson,awareness9
0.006661,0.002946,0.001528,0.001006,0.001573,2.112E-4,4.122E-4,-5.005E-4,0.02766,-0.04136,0.002408,-6.498E-4,0.003733,-1.957E-4,0.001843,-1.937E-4,junk,junk,junk,carlsson,awareness9
0.006713,0.002878,0.00152,0.001002,0.00155,2.034E-4,3.88E-4,-4.919E-4,0.02779,-0.04138,0.002361,-6.488E-4,0.003719,-1.898E-4,0.001843,-1.983E-4,junk,junk,junk,carlsson,awareness9
0.006459,0.003153,0.001502,9.941E-4,0.001532,1.928E-4,3.76E-4,-4.941E-4,0.02772,-0.04147,0.002333,-6.507E-4,0.003717,-1.935E-4,0.001807,-1.958E-4,junk,junk,junk,carlsson,awareness9
0.00626,0.00335,0.001473,9.932E-4,0.001497,1.862E-4,3.814E-4,-5.11E-4,0.02769,-0.04147,0.002339,-6.537E-4,0.003691,-1.897E-4,0.001782,-1.998E-4,junk,junk,junk,carlsson,awareness9
0.006266,0.00336,0.001457,9.828E-4,0.001478,1.734E-4,3.615E-4,-5.097E-4,0.02775,-0.04131,0.002319,-6.479E-4,0.003692,-1.894E-4,0.001778,-1.959E-4,junk,junk,junk,carlsson,awareness9
0.005935,0.003374,0.001432,9.849E-4,0.001461,1.669E-4,3.685E-4,-5.083E-4,0.02805,-0.04153,0.00231,-6.512E-4,0.003686,-1.932E-4,0.001748,-1.886E-4,junk,junk,junk,carlsson,awareness9
0.006139,0.003302,0.001424,9.826E-4,0.001454,1.553E-4,3.775E-4,-5.095E-4,0.02811,-0.04156,0.002296,-6.434E-4,0.003689,-1.906E-4,0.001722,-1.805E-4,junk,junk,junk,carlsson,awareness9
0.00582,0.003432,0.001435,9.799E-4,0.001492,1.503E-4,3.838E-4,-5.072E-4,0.02827,-0.04166,0.002316,-6.445E-4,0.003724,-2.036E-4,0.001771,-1.989E-4,junk,junk,junk,carlsson,awareness9
0.006162,0.003334,0.001453,9.73E-4,0.001509,1.619E-4,4.208E-4,-5.066E-4,0.02835,-0.04164,0.002368,-6.525E-4,0.003756,-2.058E-4,0.001817,-1.957E-4,junk,junk,junk,carlsson,awareness9
0.006072,0.003293,0.001467,9.72E-4,0.001512,1.573E-4,4.268E-4,-5.057E-4,0.02832,-0.04165,0.002371,-6.477E-4,0.003804,-2.1E-4,0.001827,-1.886E-4,junk,junk,junk,carlsson,awareness9
0.005863,0.003265,0.001477,9.719E-4,0.00152,1.547E-4,4.16E-4,-5.026E-4,0.02851,-0.04188,0.002416,-6.482E-4,0.003808,-2.06E-4,0.001825,-1.846E-4,junk,junk,junk,carlsson,awareness9
0.005654,0.003414,0.001476,9.698E-4,0.001531,1.484E-4,4.25E-4,-5.055E-4,0.02868,-0.04216,0.002423,-6.434E-4,0.003803,-1.982E-4,0.001802,-1.711E-4,junk,junk,junk,carlsson,awareness9
0.005797,0.003443,0.001487,9.666E-4,0.001519,1.506E-4,4.412E-4,-5.175E-4,0.02842,-0.04185,0.002436,-6.454E-4,0.003832,-2.035E-4,0.001807,-1.659E-4,junk,junk,junk,carlsson,awareness9
0.005673,0.003626,0.00147,9.703E-4,0.001513,1.488E-4,4.026E-4,-5.069E-4,0.02821,-0.04173,0.002432,-6.386E-4,0.003832,-1.999E-4,0.001835,-1.698E-4,junk,junk,junk,carlsson,awareness9
0.005717,0.003813,0.001463,9.659E-4,0.001506,1.499E-4,4.055E-4,-5.16E-4,0.02814,-0.04172,0.002458,-6.446E-4,0.003832,-2.022E-4,0.001826,-1.692E-4,junk,junk,junk,carlsson,awareness9
0.00585,0.003861,0.001445,9.706E-4,0.001497,1.439E-4,3.838E-4,-5.156E-4,0.02835,-0.04196,0.002451,-6.399E-4,0.003826,-2.044E-4,0.001828,-1.638E-4,junk,junk,junk,carlsson,awareness9
0.006132,0.003873,0.001442,9.673E-4,0.001494,1.477E-4,3.453E-4,-5.034E-4,0.02799,-0.04156,0.002475,-6.524E-4,0.003828,-2.039E-4,0.001812,-1.602E-4,junk,junk,junk,carlsson,awareness9
0.006311,0.003781,0.001434,9.596E-4,0.001475,1.485E-4,3.378E-4,-5.012E-4,0.02817,-0.04179,0.002458,-6.493E-4,0.003812,-2.005E-4,0.001795,-1.615E-4,junk,junk,junk,carlsson,awareness9
0.005995,0.003951,0.001428,9.526E-4,0.001489,1.396E-4,3.099E-4,-5.025E-4,0.02834,-0.0418,0.002469,-6.52E-4,0.003825,-1.941E-4,0.001769,-1.635E-4,junk,junk,junk,carlsson,awareness9
0.005861,0.004062,0.001415,9.535E-4,0.001487,1.336E-4,3.013E-4,-5.078E-4,0.02823,-0.04172,0.002483,-6.498E-4,0.003837,-1.969E-4,0.001762,-1.589E-4,junk,junk,junk,carlsson,awareness9
0.005892,0.004088,0.001422,9.547E-4,0.001515,1.275E-4,3.137E-4,-5.11E-4,0.02827,-0.04159,0.002521,-6.539E-4,0.003866,-2.01E-4,0.001802,-1.51E-4,junk,junk,junk,carlsson,awareness9
0.005812,0.004171,0.00145,9.48E-4,0.001539,1.29E-4,3.585E-4,-5.321E-4,0.02841,-0.04173,0.002556,-6.492E-4,0.003901,-2.038E-4,0.00183,-1.455E-4,junk,junk,junk,carlsson,awareness9
0.00559,0.004371,0.001473,9.504E-4,0.001567,1.27E-4,3.835E-4,-5.441E-4,0.02852,-0.04183,0.002597,-6.504E-4,0.003945,-2.019E-4,0.00187,-1.413E-4,junk,junk,junk,carlsson,awareness9
0.005469,0.004447,0.001482,9.555E-4,0.001567,1.336E-4,4.122E-4,-5.577E-4,0.02845,-0.04185,0.00264,-6.543E-4,0.003955,-2.035E-4,0.001893,-1.359E-4,junk,junk,junk,carlsson,awareness9
0.005558,0.004516,0.001486,9.603E-4,0.001581,1.313E-4,4.216E-4,-5.645E-4,0.02838,-0.04167,0.002663,-6.584E-4,0.004016,-2.145E-4,0.001933,-1.424E-4,junk,junk,junk,carlsson,awareness9
0.005553,0.004733,0.001483,9.618E-4,0.00158,1.284E-4,4.158E-4,-5.673E-4,0.0285,-0.04181,0.002666,-6.562E-4,0.004038,-2.148E-4,0.001948,-1.454E-4,junk,junk,junk,carlsson,awareness9
0.005779,0.004652,0.001471,9.592E-4,0.001572,1.251E-4,4.176E-4,-5.837E-4,0.02848,-0.04185,0.002665,-6.596E-4,0.004055,-2.179E-4,0.001931,-1.504E-4,junk,junk,junk,carlsson,awareness9
0.005763,0.004734,0.001454,9.606E-4,0.001566,1.293E-4,3.996E-4,-5.813E-4,0.02831,-0.04173,0.00265,-6.546E-4,0.004039,-2.13E-4,0.001938,-1.512E-4,junk,junk,junk,carlsson,awareness9
0.00565,0.005,0.001462,9.558E-4,0.001565,1.23E-4,4.255E-4,-5.876E-4,0.02829,-0.04167,0.002657,-6.601E-4,0.004048,-2.161E-4,0.001968,-1.633E-4,junk,junk,junk,carlsson,awareness9
0.005744,0.005026,0.001447,9.6E-4,0.001569,1.188E-4,4.256E-4,-5.888E-4,0.02811,-0.04144,0.002644,-6.689E-4,0.00404,-2.149E-4,0.001967,-1.667E-4,junk,junk,junk,carlsson,awareness9
0.005564,0.005116,0.001433,9.627E-4,0.00155,1.338E-4,4.156E-4,-5.863E-4,0.02832,-0.04161,0.002631,-6.712E-4,0.004029,-2.136E-4,0.001938,-1.618E-4,junk,junk,junk,carlsson,awareness9
0.005542,0.00501,0.001421,9.632E-4,0.001511,1.514E-4,3.742E-4,-5.76E-4,0.02799,-0.0416,0.002643,-6.834E-4,0.004027,-2.149E-4,0.001906,-1.671E-4,junk,junk,junk,carlsson,awareness9
0.005968,0.004699,0.001415,9.566E-4,0.001509,1.471E-4,3.987E-4,-5.949E-4,0.02815,-0.04178,0.002634,-6.902E-4,0.00406,-2.266E-4,0.001864,-1.644E-4,junk,junk,junk,carlsson,awareness9
0.005937,0.004941,0.001415,9.462E-4,0.001505,1.498E-4,4.016E-4,-5.95E-4,0.02794,-0.0416,0.002654,-6.893E-4,0.004061,-2.243E-4,0.001897,-1.823E-4,junk,junk,junk,carlsson,awareness9
0.005755,0.005071,0.001442,9.391E-4,0.001529,1.434E-4,4.297E-4,-5.941E-4,0.02839,-0.04191,0.002704,-6.921E-4,0.004078,-2.19E-4,0.001968,-1.943E-4,junk,junk,junk,carlsson,awareness9
0.006017,0.005198,0.001451,9.438E-4,0.001547,1.471E-4,4.716E-4,-6.048E-4,0.02847,-0.04184,0.002733,-6.977E-4,0.004091,-2.165E-4,0.001994,-1.928E-4,junk,junk,junk,carlsson,awareness9
0.005723,0.005458,0.001457,9.5E-4,0.001553,1.519E-4,4.829E-4,-6.109E-4,0.02822,-0.0417,0.002724,-6.886E-4,0.004115,-2.173E-4,0.001997,-1.925E-4,junk,junk,junk,carlsson,awareness9
0.00598,0.005252,0.001463,9.536E-4,0.001552,1.564E-4,5.031E-4,-6.136E-4,0.0282,-0.04155,0.002736,-6.85E-4,0.004137,-2.196E-4,0.002011,-1.883E-4,junk,junk,junk,carlsson,awareness9
0.005704,0.005452,0.001459,9.581E-4,0.001565,1.568E-4,4.738E-4,-6.025E-4,0.02856,-0.04185,0.002744,-6.915E-4,0.004164,-2.252E-4,0.002012,-1.826E-4,junk,junk,junk,carlsson,awareness9
0.005741,0.005302,0.001458,9.587E-4,0.001549,1.639E-4,4.538E-4,-6.025E-4,0.02886,-0.04212,0.002724,-6.945E-4,0.004152,-2.207E-4,0.002009,-1.792E-4,junk,junk,junk,carlsson,awareness9
0.006168,0.005106,0.001448,9.642E-4,0.00153,1.725E-4,4.63E-4,-6.152E-4,0.02869,-0.04189,0.002727,-6.99E-4,0.00416,-2.269E-4,0.002032,-1.838E-4,junk,junk,junk,carlsson,awareness9
0.005893,0.005118,0.001443,9.6E-4,0.001503,1.744E-4,4.455E-4,-6.141E-4,0.0286,-0.04185,0.002719,-7.022E-4,0.004175,-2.31E-4,0.002016,-1.866E-4,junk,junk,junk,carlsson,awareness9
0.005559,0.005159,0.001452,9.548E-4,0.001468,1.823E-4,4.345E-4,-6.149E-4,0.02895,-0.04219,0.002694,-7.013E-4,0.004141,-2.298E-4,0.00197,-1.772E-4,junk,junk,junk,carlsson,awareness9
0.005132,0.005163,0.001452,9.518E-4,0.001451,1.81E-4,4.002E-4,-6.064E-4,0.02887,-0.04215,0.00268,-6.997E-4,0.004135,-2.305E-4,0.00193,-1.758E-4,junk,junk,junk,carlsson,awareness9
0.004597,0.005158,0.001442,9.495E-4,0.001439,1.833E-4,3.939E-4,-6.008E-4,0.02853,-0.04179,0.002632,-6.941E-4,0.004116,-2.274E-4,0.001885,-1.756E-4,junk,junk,junk,carlsson,awareness9
0.004437,0.005071,0.001415,9.515E-4,0.001414,1.851E-4,3.716E-4,-5.992E-4,0.02843,-0.04162,0.002616,-6.992E-4,0.004112,-2.325E-4,0.001856,-1.804E-4,junk,junk,junk,carlsson,awareness9
0.004271,0.005077,0.00139,9.505E-4,0.00142,1.793E-4,3.626E-4,-5.993E-4,0.02847,-0.04163,0.002602,-7.014E-4,0.004107,-2.323E-4,0.001825,-1.838E-4,junk,junk,junk,carlsson,awareness9
0.004695,0.004858,0.001384,9.49E-4,0.00142,1.778E-4,3.474E-4,-5.952E-4,0.0287,-0.04183,0.002604,-7.057E-4,0.004104,-2.421E-4,0.001816,-1.938E-4,junk,junk,junk,carlsson,awareness9
0.004566,0.004965,0.001379,9.506E-4,0.001407,1.829E-4,3.557E-4,-5.94E-4,0.02865,-0.04168,0.002604,-7.062E-4,0.004093,-2.4E-4,0.001832,-2.009E-4,junk,junk,junk,carlsson,awareness9
0.004926,0.004974,0.001404,9.507E-4,0.001431,1.879E-4,3.887E-4,-5.906E-4,0.02871,-0.04176,0.002611,-7.025E-4,0.004112,-2.336E-4,0.001891,-2.091E-4,junk,junk,junk,carlsson,awareness9
0.00492,0.004826,0.001425,9.528E-4,0.001438,1.929E-4,4.155E-4,-5.967E-4,0.02885,-0.04189,0.002632,-6.933E-4,0.00415,-2.364E-4,0.001935,-2.125E-4,junk,junk,junk,carlsson,awareness9
0.005208,0.004517,0.00144,9.56E-4,0.001468,1.994E-4,4.043E-4,-5.826E-4,0.02903,-0.04231,0.002627,-6.892E-4,0.004184,-2.472E-4,0.00194,-2.054E-4,junk,junk,junk,carlsson,awareness9
0.005076,0.004411,0.001446,9.6E-4,0.001503,1.927E-4,3.866E-4,-5.532E-4,0.02912,-0.04247,0.002648,-6.924E-4,0.004182,-2.435E-4,0.001939,-2.01E-4,junk,junk,junk,carlsson,awareness9
0.004795,0.004451,0.001457,9.622E-4,0.00151,1.984E-4,3.711E-4,-5.502E-4,0.02925,-0.04256,0.002674,-6.939E-4,0.0042,-2.483E-4,0.001947,-1.918E-4,junk,junk,junk,carlsson,awareness9
0.0047,0.004312,0.001466,9.632E-4,0.001508,2.047E-4,3.864E-4,-5.444E-4,0.02926,-0.0426,0.00267,-6.919E-4,0.004183,-2.394E-4,0.001942,-1.874E-4,junk,junk,junk,carlsson,awareness9
0.004409,0.004414,0.001472,9.654E-4,0.001508,2.06E-4,3.897E-4,-5.431E-4,0.02915,-0.04245,0.002667,-6.958E-4,0.004163,-2.427E-4,0.001939,-1.852E-4,junk,junk,junk,carlsson,awareness9
0.004539,0.004207,0.001484,9.591E-4,0.001495,2.146E-4,3.799E-4,-5.411E-4,0.02877,-0.04214,0.00267,-6.944E-4,0.004154,-2.425E-4,0.00195,-1.844E-4,junk,junk,junk,carlsson,awareness9
0.004449,0.004131,0.001492,9.572E-4,0.00149,2.164E-4,3.85E-4,-5.351E-4,0.02837,-0.04189,0.002671,-6.957E-4,0.004145,-2.393E-4,0.001917,-1.805E-4,junk,junk,junk,carlsson,awareness9
0.004496,0.004244,0.001486,9.563E-4,0.001482,2.167E-4,3.602E-4,-5.238E-4,0.02854,-0.04209,0.002673,-6.97E-4,0.004117,-2.353E-4,0.0019,-1.847E-4,junk,junk,junk,carlsson,awareness9
0.004979,0.003855,0.001467,9.608E-4,0.00149,2.133E-4,3.474E-4,-5.171E-4,0.02864,-0.04218,0.002697,-7.05E-4,0.004161,-2.386E-4,0.001907,-1.811E-4,junk,junk,junk,carlsson,awareness9
0.004802,0.004005,0.001469,9.581E-4,0.001496,2.037E-4,3.475E-4,-5.123E-4,0.02889,-0.04236,0.002715,-7.093E-4,0.00415,-2.331E-4,0.001868,-1.75E-4,junk,junk,junk,carlsson,awareness9
0.004816,0.004105,0.001477,9.512E-4,0.001504,1.974E-4,3.514E-4,-5.113E-4,0.02909,-0.04249,0.002709,-7.076E-4,0.004192,-2.506E-4,0.001875,-1.738E-4,junk,junk,junk,carlsson,awareness9
0.00464,0.004099,0.001488,9.485E-4,0.001519,1.929E-4,3.892E-4,-5.203E-4,0.02928,-0.04253,0.002741,-7.072E-4,0.004229,-2.496E-4,0.001893,-1.694E-4,junk,junk,junk,carlsson,awareness9
0.004654,0.00433,0.001528,9.415E-4,0.001546,1.981E-4,3.933E-4,-5.182E-4,0.02955,-0.04263,0.002805,-7.131E-4,0.004293,-2.592E-4,0.001929,-1.646E-4,junk,junk,junk,carlsson,awareness9
0.004615,0.004138,0.001573,9.378E-4,0.0016,1.939E-4,4.029E-4,-5.106E-4,0.02976,-0.04264,0.002856,-7.072E-4,0.004345,-2.587E-4,0.001987,-1.601E-4,junk,junk,junk,carlsson,awareness9
0.004436,0.004225,0.001603,9.44E-4,0.001617,1.96E-4,4.396E-4,-5.041E-4,0.02962,-0.04252,0.002921,-7.093E-4,0.004385,-2.589E-4,0.002049,-1.623E-4,junk,junk,junk,carlsson,awareness9
0.004508,0.004111,0.00164,9.394E-4,0.001658,1.942E-4,4.582E-4,-4.943E-4,0.02982,-0.04257,0.002949,-7.042E-4,0.004396,-2.571E-4,0.002097,-1.582E-4,junk,junk,junk,carlsson,awareness9
0.004221,0.004141,0.001643,9.468E-4,0.001666,2.034E-4,4.569E-4,-4.934E-4,0.02998,-0.04249,0.003008,-7.1E-4,0.004435,-2.585E-4,0.002085,-1.433E-4,junk,junk,junk,carlsson,awareness9
0.004723,0.004035,0.00166,9.529E-4,0.001688,1.967E-4,4.674E-4,-4.909E-4,0.0298,-0.0422,0.003063,-7.095E-4,0.004482,-2.676E-4,0.002105,-1.279E-4,junk,junk,junk,carlsson,awareness9
0.004898,0.004072,0.001678,9.529E-4,0.001695,1.951E-4,4.879E-4,-4.872E-4,0.02948,-0.04179,0.003079,-7.107E-4,0.004503,-2.699E-4,0.002127,-1.348E-4,junk,junk,junk,carlsson,awareness9
0.005021,0.004011,0.001694,9.489E-4,0.001705,1.959E-4,4.803E-4,-4.925E-4,0.02966,-0.0419,0.003087,-7.033E-4,0.004494,-2.631E-4,0.002115,-1.208E-4,junk,junk,junk,carlsson,awareness9
0.005155,0.004059,0.00171,9.445E-4,0.001705,1.941E-4,4.943E-4,-4.863E-4,0.02971,-0.04188,0.003133,-7.147E-4,0.004518,-2.714E-4,0.002133,-1.224E-4,junk,junk,junk,carlsson,awareness9
0.00549,0.003889,0.001707,9.432E-4,0.001693,1.965E-4,4.951E-4,-4.89E-4,0.02991,-0.04172,0.003127,-7.157E-4,0.004527,-2.684E-4,0.002134,-1.225E-4,junk,junk,junk,carlsson,awareness9
0.005682,0.003933,0.001723,9.414E-4,0.001687,1.932E-4,5.093E-4,-4.938E-4,0.02991,-0.04157,0.003143,-7.139E-4,0.004523,-2.645E-4,0.002183,-1.407E-4,junk,junk,junk,carlsson,awareness9
0.005647,0.003983,0.001724,9.422E-4,0.00169,1.873E-4,5.221E-4,-4.776E-4,0.02977,-0.04151,0.003128,-6.984E-4,0.004503,-2.511E-4,0.002184,-1.4E-4,junk,junk,junk,carlsson,awareness9
0.005603,0.003727,0.001723,9.38E-4,0.001688,1.889E-4,5.137E-4,-4.762E-4,0.03016,-0.0418,0.003141,-7.005E-4,0.004498,-2.448E-4,0.00214,-1.369E-4,junk,junk,junk,carlsson,awareness9
0.005765,0.003592,0.001728,9.339E-4,0.001687,1.995E-4,5.202E-4,-4.75E-4,0.03037,-0.04197,0.003132,-6.962E-4,0.004512,-2.421E-4,0.002155,-1.375E-4,junk,junk,junk,carlsson,awareness9
0.005754,0.003583,0.001752,9.282E-4,0.001696,2.02E-4,5.331E-4,-4.728E-4,0.03036,-0.04189,0.003173,-6.981E-4,0.004564,-2.557E-4,0.002173,-1.372E-4,junk,junk,junk,carlsson,awareness9
0.005506,0.00357,0.001783,9.258E-4,0.001726,2.007E-4,5.764E-4,-4.768E-4,0.03046,-0.04185,0.003222,-6.92E-4,0.004658,-2.677E-4,0.00223,-1.343E-4,junk,junk,junk,carlsson,awareness9
0.005372,0.003601,0.001817,9.241E-4,0.00175,2.02E-4,6.15E-4,-4.885E-4,0.03047,-0.04179,0.003276,-6.9E-4,0.00471,-2.645E-4,0.00229,-1.369E-4,junk,junk,junk,carlsson,awareness9
0.005663,0.003658,0.001846,9.244E-4,0.001772,2.033E-4,6.427E-4,-4.871E-4,0.03042,-0.04176,0.003302,-6.818E-4,0.004736,-2.619E-4,0.002312,-1.334E-4,junk,junk,junk,carlsson,awareness9
0.00573,0.003768,0.001862,9.286E-4,0.001798,1.974E-4,6.753E-4,-4.951E-4,0.03,-0.04121,0.00333,-6.8E-4,0.004723,-2.542E-4,0.002377,-1.399E-4,junk,junk,junk,carlsson,awareness9
0.005514,0.004055,0.001875,9.315E-4,0.001808,2.02E-4,6.829E-4,-4.915E-4,0.03001,-0.04127,0.003345,-6.691E-4,0.004746,-2.554E-4,0.002407,-1.399E-4,junk,junk,junk,carlsson,awareness9
0.005906,0.00387,0.001885,9.303E-4,0.001801,2.082E-4,6.901E-4,-4.897E-4,0.03003,-0.0412,0.003361,-6.624E-4,0.004781,-2.606E-4,0.002422,-1.393E-4,junk,junk,junk,carlsson,awareness9
0.005424,0.004163,0.001879,9.297E-4,0.00181,1.959E-4,7.183E-4,-4.948E-4,0.03017,-0.04145,0.003385,-6.61E-4,0.004809,-2.615E-4,0.002415,-1.36E-4,junk,junk,junk,carlsson,awareness9
0.005298,0.004247,0.001881,9.296E-4,0.001808,2.001E-4,7.121E-4,-4.881E-4,0.0301,-0.04138,0.003416,-6.709E-4,0.004802,-2.581E-4,0.002442,-1.365E-4,junk,junk,junk,carlsson,awareness9
0.005452,0.004237,0.001864,9.353E-4,0.001817,1.973E-4,7.072E-4,-4.887E-4,0.03044,-0.04174,0.003406,-6.734E-4,0.004805,-2.565E-4,0.002457,-1.421E-4,junk,junk,junk,carlsson,awareness9
0.005442,0.004113,0.00186,9.389E-4,0.001818,1.939E-4,7.337E-4,-4.883E-4,0.03054,-0.04189,0.00335,-6.605E-4,0.004791,-2.51E-4,0.00247,-1.498E-4,junk,junk,junk,carlsson,awareness9
0.005509,0.003758,0.001855,9.371E-4,0.001815,1.946E-4,7.331E-4,-4.876E-4,0.03052,-0.04186,0.003334,-6.607E-4,0.004761,-2.445E-4,0.002451,-1.36E-4,junk,junk,junk,carlsson,awareness9
0.005773,0.003545,0.001848,9.366E-4,0.001808,1.935E-4,7.261E-4,-4.828E-4,0.03035,-0.04175,0.003311,-6.564E-4,0.004743,-2.378E-4,0.002469,-1.433E-4,junk,junk,junk,carlsson,awareness9
0.005835,0.003574,0.001825,9.43E-4,0.001812,1.937E-4,7.365E-4,-4.915E-4,0.03014,-0.04151,0.003283,-6.463E-4,0.004737,-2.38E-4,0.002443,-1.401E-4,junk,junk,junk,carlsson,awareness9
0.00574,0.00361,0.001815,9.453E-4,0.001801,1.944E-4,7.318E-4,-4.813E-4,0.03009,-0.04151,0.00325,-6.421E-4,0.00472,-2.292E-4,0.002415,-1.367E-4,junk,junk,junk,carlsson,awareness9
0.005769,0.003638,0.001806,9.481E-4,0.001819,1.94E-4,7.336E-4,-4.84E-4,0.02987,-0.04146,0.003259,-6.422E-4,0.004706,-2.302E-4,0.002419,-1.424E-4,junk,junk,junk,carlsson,awareness9
0.006174,0.003397,0.001805,9.469E-4,0.001842,1.936E-4,7.684E-4,-4.932E-4,0.03017,-0.04157,0.003275,-6.346E-4,0.004739,-2.382E-4,0.002475,-1.473E-4,junk,junk,junk,carlsson,awareness9
0.006085,0.003389,0.001833,9.479E-4,0.001883,1.958E-4,7.825E-4,-4.846E-4,0.0305,-0.04178,0.00332,-6.446E-4,0.004771,-2.389E-4,0.002491,-1.377E-4,junk,junk,junk,carlsson,awareness9
0.006026,0.003454,0.001851,9.518E-4,0.001912,1.928E-4,7.985E-4,-4.742E-4,0.03072,-0.0419,0.003341,-6.405E-4,0.004794,-2.334E-4,0.002554,-1.477E-4,junk,junk,junk,carlsson,awareness9
0.006425,0.003459,0.001874,9.543E-4,0.00194,2.004E-4,8.358E-4,-4.703E-4,0.03065,-0.04187,0.003356,-6.375E-4,0.004797,-2.242E-4,0.002542,-1.397E-4,junk,junk,junk,carlsson,awareness9
0.006288,0.003453,0.001891,9.569E-4,0.001946,1.964E-4,8.258E-4,-4.519E-4,0.03053,-0.04167,0.003364,-6.361E-4,0.004805,-2.211E-4,0.002588,-1.481E-4,junk,junk,junk,carlsson,awareness9
0.006036,0.003303,0.0019,9.581E-4,0.001946,2.16E-4,8.22E-4,-4.507E-4,0.03037,-0.04154,0.003371,-6.332E-4,0.004797,-2.144E-4,0.002617,-1.534E-4,junk,junk,junk,carlsson,awareness9
0.00583,0.003245,0.00191,9.631E-4,0.001979,2.062E-4,8.249E-4,-4.423E-4,0.03053,-0.0416,0.003362,-6.273E-4,0.004795,-2.099E-4,0.002621,-1.502E-4,junk,junk,junk,carlsson,awareness9
0.005683,0.00315,0.001908,9.653E-4,0.001972,2.15E-4,8.171E-4,-4.262E-4,0.03033,-0.04163,0.003357,-6.267E-4,0.004808,-2.12E-4,0.002612,-1.446E-4,junk,junk,junk,carlsson,awareness9
0.005765,0.003094,0.001898,9.687E-4,0.00199,2.107E-4,8.34E-4,-4.225E-4,0.03009,-0.04137,0.003339,-6.197E-4,0.004785,-2.089E-4,0.002632,-1.488E-4,junk,junk,junk,carlsson,awareness9
0.005771,0.003221,0.00189,9.735E-4,0.002002,2.085E-4,7.959E-4,-4.044E-4,0.03007,-0.04137,0.003315,-6.229E-4,0.00474,-2.037E-4,0.002622,-1.521E-4,junk,junk,junk,carlsson,awareness9
