Subject:	S205
Project:	glassroutes
Time:	2015-01-21_11-33-36

Matlab_now	Increasing Marker	BoxyTime	Marker	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8
41659.944	0	3050.152	0	1693.000	384.800	92.640	22.710	1997.000	433.400	107.400	25.370	260.100	57.340	14.840	4.479	425.500	94.090	24.450	8.127	
41660.056	0	3050.235	0	1695.000	383.400	92.860	22.770	1990.000	432.300	107.000	25.390	260.300	57.140	14.880	4.484	424.800	94.350	24.450	8.139	
41660.165	0	3050.319	0	1693.000	385.800	93.180	22.740	1990.000	431.300	107.800	25.360	260.800	57.580	14.920	4.503	427.100	94.810	24.580	8.249	
41660.178	0	3050.403	0	1703.000	385.900	92.610	22.870	1994.000	435.200	108.000	25.410	260.800	57.560	14.990	4.516	426.200	94.750	24.690	8.268	
41660.283	0	3050.488	0	1699.000	387.500	93.950	23.170	1998.000	433.800	107.700	25.430	260.100	57.750	14.990	4.498	427.900	95.400	24.870	8.314	
41660.348	0	3050.572	0	1689.000	386.600	93.360	23.100	2008.000	434.700	109.000	25.510	263.100	57.990	15.090	4.554	430.800	95.970	25.020	8.390	
41660.361	0	3050.635	0	1704.000	390.500	94.180	23.170	2004.000	434.400	108.600	25.670	262.600	58.060	15.080	4.535	431.600	96.410	25.190	8.423	
41660.488	0	3050.740	0	1716.000	391.800	93.780	23.010	1998.000	434.400	108.800	25.450	264.100	58.390	15.090	4.554	431.000	95.730	24.790	8.314	
41660.586	0	3050.824	0	1700.000	385.200	92.860	22.820	2001.000	434.300	107.200	25.350	264.100	57.910	14.990	4.504	428.700	95.340	24.660	8.223	
41660.698	0	3050.887	0	1692.000	383.600	92.510	22.800	1999.000	432.200	107.700	25.330	263.400	57.850	14.950	4.526	426.600	94.580	24.560	8.205	
41660.795	0	3050.971	0	1690.000	383.200	91.830	22.600	2005.000	432.500	107.200	25.510	261.600	57.860	15.010	4.504	426.700	94.650	24.480	8.256	
41660.837	0	3051.055	0	1676.000	380.200	91.890	22.760	2011.000	435.500	107.100	25.360	263.700	57.760	14.920	4.523	425.300	94.760	24.580	8.180	
41660.938	0	3051.139	0	1691.000	381.800	92.720	22.680	1993.000	434.500	107.500	25.490	263.400	57.740	14.960	4.538	426.900	94.560	24.690	8.213	
41661.040	0	3051.223	0	1676.000	384.900	92.140	22.700	1996.000	432.700	107.600	25.390	264.300	57.680	15.080	4.511	429.100	94.940	24.740	8.277	
41661.140	0	3051.350	0	1679.000	383.100	92.510	22.800	1998.000	432.400	108.400	25.440	262.300	57.820	15.050	4.535	428.400	95.270	24.730	8.217	
41661.206	0	3051.434	0	1685.000	386.800	92.690	22.910	2004.000	437.200	108.200	25.580	262.800	57.690	15.070	4.538	429.300	95.450	24.840	8.287	
41661.218	0	3051.497	0	1681.000	386.600	92.850	22.980	1998.000	433.500	108.800	25.650	263.800	57.930	15.110	4.564	430.200	96.020	25.020	8.362	
41661.285	0	3051.580	0	1701.000	390.300	93.190	23.000	2011.000	436.700	108.200	25.620	264.800	58.270	15.190	4.549	431.000	96.020	25.000	8.413	
41661.410	0	3051.664	0	1701.000	382.400	92.540	22.790	1994.000	434.800	108.400	25.510	263.300	58.180	15.090	4.524	429.100	95.160	24.790	8.199	
41661.526	0	3051.748	0	1687.000	383.200	92.560	22.750	2002.000	435.800	108.200	25.420	263.500	57.850	15.040	4.512	427.000	94.690	24.470	8.196	
41661.626	0	3051.832	0	1680.000	381.200	91.840	22.480	1989.000	433.500	107.500	25.460	262.300	57.850	15.030	4.520	425.300	94.640	24.490	8.192	
41661.726	0	3051.916	0	1668.000	379.000	92.160	22.480	1997.000	433.500	108.000	25.360	262.000	57.940	14.980	4.499	423.300	94.730	24.500	8.169	
41661.798	0	3052.000	0	1678.000	380.500	92.250	22.620	1999.000	434.900	107.600	25.440	263.700	58.030	15.030	4.520	424.700	93.770	24.540	8.168	
41661.840	0	3052.084	0	1670.000	380.200	91.460	22.650	2006.000	434.600	107.500	25.470	261.600	57.820	15.030	4.526	423.700	94.370	24.540	8.203	
41661.946	0	3052.168	0	1678.000	379.100	91.640	22.640	1991.000	431.400	107.500	25.500	261.900	57.810	15.040	4.556	426.500	94.740	24.510	8.147	
41662.046	0	3052.252	0	1678.000	380.900	92.200	22.750	1998.000	433.900	108.700	25.620	263.900	57.970	15.090	4.526	426.600	94.750	24.740	8.293	
41662.059	0	3052.315	0	1657.000	382.300	92.430	22.720	1996.000	433.600	108.300	25.620	265.200	58.240	15.160	4.521	427.400	95.260	24.870	8.257	
41662.161	0	3052.400	0	1662.000	380.400	92.520	22.760	1996.000	435.300	108.700	25.590	264.000	58.150	15.170	4.560	427.800	95.810	24.850	8.340	
41662.273	0	3052.526	0	1678.000	381.500	92.520	22.580	1992.000	435.500	108.400	25.580	264.600	58.140	15.160	4.552	426.500	95.260	24.640	8.238	
41662.386	0	3052.610	0	1669.000	378.600	90.610	22.320	1994.000	434.000	107.700	25.570	262.700	58.050	15.010	4.517	423.300	94.060	24.380	8.119	
41662.486	0	3052.694	0	1648.000	375.900	90.830	22.290	1978.000	431.600	107.900	25.460	261.700	57.650	14.980	4.514	421.800	93.370	24.360	8.135	
41662.602	0	3052.778	0	1645.000	376.100	90.310	22.190	1988.000	431.800	107.600	25.410	262.800	57.720	14.950	4.516	419.900	93.160	24.170	8.068	
41662.707	0	3052.862	0	1640.000	376.900	90.950	22.250	1985.000	431.900	107.400	25.470	263.600	57.780	14.980	4.513	420.900	93.130	24.230	8.018	
41662.720	0	3052.946	0	1644.000	372.500	90.110	22.190	1994.000	433.800	106.900	25.510	260.800	57.480	14.940	4.506	419.000	93.090	24.120	8.085	
41662.825	0	3053.029	0	1633.000	372.500	90.200	22.150	1984.000	432.800	107.800	25.420	265.300	57.670	15.020	4.516	420.900	93.350	24.220	8.066	
41662.891	0	3053.113	0	1650.000	373.000	90.450	22.080	1977.000	431.100	108.400	25.560	261.600	57.530	15.130	4.520	421.400	93.260	24.230	8.052	
41662.932	0	3053.176	0	1637.000	372.800	90.800	22.420	1992.000	431.700	107.800	25.640	262.000	57.850	15.000	4.519	421.900	93.440	24.530	8.110	
41663.036	0	3053.260	0	1644.000	378.200	91.190	22.330	1981.000	430.600	108.500	25.510	265.300	58.060	15.110	4.543	422.300	93.930	24.440	8.149	
41663.137	0	3053.344	0	1637.000	377.400	91.030	22.350	1998.000	433.100	108.000	25.480	266.000	58.390	15.040	4.545	424.500	94.560	24.640	8.211	
41663.237	0	3053.429	0	1640.000	374.500	91.130	22.440	2002.000	432.000	108.700	25.650	262.000	58.570	15.170	4.561	424.400	94.760	24.590	8.228	
41663.342	0	3053.513	0	1655.000	376.400	90.730	21.960	1990.000	432.800	107.700	25.420	263.500	58.360	15.010	4.547	422.400	93.720	24.200	8.075	
41663.355	0	3053.597	0	1630.000	370.500	90.070	21.950	1973.000	430.500	106.800	25.390	262.100	57.850	14.970	4.534	419.900	92.460	23.960	7.954	
41663.451	0	3053.723	0	1627.000	368.100	89.210	21.990	1968.000	428.900	107.600	25.210	262.500	57.600	14.890	4.532	416.500	91.900	23.750	7.947	
41663.583	0	3053.807	0	1614.000	367.000	89.050	21.810	1970.000	426.800	107.600	25.220	263.200	57.810	14.880	4.523	415.200	91.530	23.800	7.923	
41663.684	0	3053.891	0	1608.000	364.900	88.730	21.770	1976.000	429.600	107.000	25.310	260.500	57.590	14.880	4.473	415.100	91.670	23.750	7.918	
41663.750	0	3053.975	0	1617.000	368.700	88.410	21.690	1978.000	429.100	107.500	25.240	259.600	57.520	14.910	4.516	415.000	91.670	23.840	7.971	
41663.791	0	3054.038	0	1605.000	364.800	88.380	21.710	1970.000	427.700	106.800	25.270	263.200	57.440	14.860	4.506	413.700	91.790	23.810	7.983	
41663.897	0	3054.122	0	1606.000	364.900	89.150	21.840	1980.000	429.100	107.200	25.360	258.900	57.580	14.920	4.538	414.900	91.980	23.880	7.924	
41663.998	0	3054.206	0	1612.000	366.400	88.530	21.910	1979.000	427.800	107.300	25.350	261.200	57.740	14.980	4.534	414.900	91.960	23.960	7.985	
41664.098	0	3054.290	0	1614.000	368.800	89.290	22.010	1987.000	432.000	107.600	25.530	261.600	57.820	15.030	4.563	417.300	92.440	24.090	8.017	
41664.170	0	3054.375	0	1610.000	369.600	89.500	22.110	1974.000	431.400	107.300	25.570	263.200	58.020	15.010	4.565	416.600	92.540	24.090	8.045	
41664.183	0	3054.457	0	1615.000	368.200	89.630	22.040	1990.000	429.900	107.600	25.590	263.700	58.080	15.070	4.567	420.200	93.340	24.110	8.138	
41664.312	0	3054.542	0	1631.000	369.500	89.260	22.170	1988.000	432.600	107.600	25.560	262.900	58.180	15.100	4.578	421.400	93.200	24.350	8.147	
41664.419	0	3054.626	0	1637.000	369.600	90.500	22.370	1991.000	432.200	108.900	25.530	264.000	58.200	15.180	4.586	422.300	93.280	24.420	8.144	
41664.515	0	3054.710	0	1622.000	369.400	89.910	21.980	1982.000	431.300	107.700	25.450	261.900	58.110	15.060	4.577	418.100	92.510	23.990	7.984	
41664.631	0	3054.794	0	1617.000	366.300	88.930	21.810	1987.000	429.800	107.300	25.340	263.300	57.900	14.990	4.546	415.900	91.890	23.680	7.958	
41664.728	0	3054.899	0	1612.000	365.800	88.170	21.780	1979.000	430.400	107.500	25.350	261.900	57.700	14.980	4.536	413.300	91.350	23.650	7.838	
41664.741	0	3054.983	0	1596.000	364.500	88.610	21.650	1973.000	430.100	107.500	25.340	262.300	57.510	14.930	4.523	413.000	91.170	23.470	7.783	
41664.843	0	3055.067	0	1610.000	361.500	88.830	21.690	1978.000	427.600	107.000	25.290	259.900	57.690	14.970	4.529	412.300	90.580	23.520	7.895	
41664.961	0	3055.151	0	1595.000	361.500	87.920	21.730	1973.000	428.700	107.000	25.450	261.400	57.510	15.020	4.558	411.300	90.870	23.630	7.866	
41665.057	0	3055.235	0	1614.000	364.000	88.200	21.770	1982.000	429.900	107.200	25.470	259.700	57.630	15.010	4.528	412.400	91.130	23.680	7.914	
41665.098	0	3055.319	0	1606.000	362.200	88.110	21.730	1984.000	429.200	107.800	25.440	263.100	57.530	15.030	4.561	414.300	91.680	23.720	7.970	
41665.111	0	3055.404	0	1617.000	364.700	88.780	21.880	1989.000	431.900	108.200	25.480	266.000	57.830	15.070	4.543	414.900	91.670	23.900	7.986	
41665.279	0	3055.488	0	1617.000	365.200	89.040	21.870	1994.000	434.000	107.900	25.590	265.100	57.910	15.080	4.560	415.700	92.110	24.080	7.966	
41665.391	0	3055.572	0	1622.000	364.600	89.630	21.990	1990.000	432.900	108.700	25.660	264.600	58.120	15.180	4.562	416.400	92.510	24.270	8.055	
41665.494	0	3055.656	0	1616.000	370.100	89.170	22.100	2002.000	434.200	108.300	25.740	265.100	58.240	15.150	4.607	418.800	93.110	24.400	8.069	
41665.507	0	3055.719	0	1626.000	369.200	89.660	22.340	2004.000	434.500	108.600	25.670	263.400	58.540	15.210	4.637	422.300	93.520	24.360	8.164	
41665.616	0	3055.803	0	1642.000	370.600	89.500	22.060	1999.000	434.700	108.500	25.670	263.200	58.570	15.230	4.611	419.300	92.550	24.050	8.005	
41665.683	0	3055.887	0	1609.000	363.300	88.890	21.820	1990.000	433.300	108.200	25.570	266.700	58.250	15.210	4.609	416.600	91.610	23.780	7.945	
41665.695	0	3055.970	0	1612.000	361.700	88.060	21.810	1977.000	431.700	107.800	25.580	262.500	58.080	15.120	4.576	414.300	91.330	23.770	7.977	
41665.857	0	3056.096	0	1615.000	365.900	89.120	21.930	1986.000	430.000	108.100	25.690	263.500	58.190	15.120	4.588	414.600	90.660	23.810	7.865	
41665.971	0	3056.180	0	1608.000	363.700	88.990	21.880	1987.000	430.600	108.600	25.610	265.200	57.920	15.160	4.578	413.900	91.560	23.660	7.905	
41666.083	0	3056.264	0	1614.000	366.700	87.980	21.910	1991.000	434.700	108.400	25.680	263.800	58.140	15.090	4.597	414.600	91.650	23.710	7.937	
41666.192	0	3056.348	0	1609.000	363.800	88.470	21.800	2004.000	434.500	108.100	25.660	263.200	58.340	15.290	4.588	413.900	91.380	23.850	7.940	
41666.205	0	3056.432	0	1610.000	368.900	88.630	22.130	2013.000	433.600	109.000	25.790	264.400	58.170	15.220	4.626	417.500	91.950	23.920	7.990	
41666.310	0	3056.496	0	1625.000	369.000	89.560	22.010	2009.000	436.700	107.900	25.780	265.500	58.700	15.280	4.638	417.400	92.260	24.140	8.085	
41666.423	0	3056.580	0	1625.000	369.700	90.190	22.270	2009.000	436.900	109.100	25.780	266.000	58.770	15.340	4.651	420.600	92.740	24.150	8.131	
41666.436	0	3056.664	0	1623.000	368.300	90.580	22.300	2004.000	436.000	109.200	26.020	265.500	58.940	15.390	4.661	422.200	93.440	24.330	8.157	
41666.541	0	3056.748	0	1641.000	372.800	91.420	22.330	2022.000	440.000	110.600	25.710	266.700	59.020	15.420	4.677	423.900	93.630	24.520	8.100	
41666.637	0	3056.832	0	1628.000	371.700	89.830	22.140	2015.000	435.900	109.400	25.750	267.000	59.150	15.410	4.638	420.500	93.000	24.160	8.025	
41666.713	0	3056.916	0	1624.000	369.400	89.580	21.940	2010.000	435.300	109.700	25.880	267.400	58.810	15.340	4.646	417.800	92.350	24.010	7.981	
41666.754	0	3057.000	0	1632.000	367.100	89.430	21.890	2014.000	437.200	109.700	25.870	267.000	58.290	15.360	4.630	416.500	91.950	23.910	7.964	
41666.859	0	3057.084	0	1631.000	369.700	89.600	21.960	2009.000	437.500	109.700	25.760	265.200	58.890	15.350	4.621	417.000	92.090	24.000	7.993	
41666.959	0	3057.168	0	1621.000	364.400	89.740	22.050	2014.000	436.000	109.400	25.730	268.700	58.860	15.380	4.595	417.600	92.200	23.900	7.963	
41667.060	0	3057.252	0	1629.000	369.500	89.770	22.030	2021.000	438.600	109.800	25.850	266.800	58.720	15.300	4.647	418.200	92.040	23.990	7.992	
41667.176	0	3057.358	0	1629.000	368.800	89.740	22.050	2020.000	438.400	109.400	25.930	269.700	58.770	15.380	4.651	419.200	92.550	24.050	8.064	
41667.284	0	3057.440	0	1644.000	369.500	90.960	22.270	2027.000	437.800	109.700	25.930	268.000	58.860	15.350	4.658	421.600	92.930	24.270	8.084	
41667.296	0	3057.525	0	1648.000	372.700	90.710	22.380	2020.000	441.200	110.700	26.080	270.700	59.310	15.440	4.665	422.200	93.060	24.400	8.150	
41667.402	0	3057.609	0	1658.000	371.900	90.490	22.460	2036.000	440.600	110.900	26.140	268.300	59.300	15.540	4.695	424.100	93.880	24.480	8.197	
41667.514	0	3057.693	0	1645.000	377.000	91.120	22.570	2034.000	439.800	110.700	26.250	268.900	59.200	15.550	4.688	426.300	93.940	24.540	8.147	
41667.621	0	3057.777	0	1647.000	372.700	90.250	22.220	2034.000	438.900	110.000	26.050	268.700	59.280	15.520	4.670	423.200	92.810	24.210	8.056	
41667.634	0	3057.861	0	1631.000	372.000	89.990	22.100	2019.000	440.800	109.600	25.970	269.400	59.090	15.500	4.665	420.500	92.950	24.060	7.978	
41667.739	0	3057.945	0	1645.000	372.200	89.730	22.070	2039.000	438.700	110.000	25.970	265.500	58.950	15.500	4.637	419.700	92.300	24.020	8.016	
41667.836	0	3058.008	0	1643.000	370.000	90.440	22.030	2030.000	442.800	110.200	25.970	268.600	59.060	15.390	4.648	419.500	92.120	23.870	8.025	
41667.936	0	3058.113	0	1629.000	369.800	90.120	22.350	2021.000	441.300	110.900	26.060	267.800	59.150	15.420	4.629	420.200	92.130	23.960	7.972	
41667.949	0	3058.176	0	1636.000	376.600	90.540	22.170	2029.000	440.400	110.900	26.150	267.400	59.340	15.540	4.679	421.600	92.440	24.160	8.012	
41668.054	0	3058.260	0	1656.000	373.500	90.680	22.140	2035.000	442.700	110.600	26.120	271.800	59.060	15.500	4.680	420.600	92.750	24.370	8.084	
41668.166	0	3058.344	0	1638.000	373.600	90.850	22.260	2041.000	442.400	110.400	26.180	271.500	59.270	15.530	4.706	420.600	93.160	24.360	8.123	
41668.280	0	3058.429	0	1662.000	375.700	91.580	22.490	2041.000	443.900	111.200	26.280	266.900	59.450	15.570	4.682	423.800	93.500	24.470	8.127	
41668.349	0	3058.555	0	1657.000	377.100	91.370	22.560	2045.000	444.400	111.700	26.250	270.300	59.810	15.580	4.714	424.000	94.130	24.470	8.245	
41668.361	0	3058.639	0	1664.000	375.900	91.400	22.570	2044.000	445.500	111.900	26.200	273.400	59.920	15.570	4.752	426.800	94.680	24.550	8.176	
41668.491	0	3058.723	0	1665.000	375.600	91.060	22.380	2044.000	442.100	111.000	26.140	270.400	59.750	15.590	4.692	421.400	93.340	24.210	8.001	
41668.581	0	3058.807	0	1647.000	372.400	90.080	22.200	2027.000	440.700	110.600	26.180	270.100	59.470	15.600	4.678	421.900	92.640	23.930	7.982	
41668.682	0	3058.869	0	1631.000	372.800	89.940	22.130	2019.000	442.800	110.200	26.300	268.400	59.120	15.570	4.689	420.500	92.330	23.940	7.952	
41668.797	0	3058.974	0	1625.000	368.600	89.180	22.170	2023.000	441.100	110.500	26.060	269.400	59.090	15.460	4.671	418.500	91.980	23.840	7.959	
41668.809	0	3059.037	0	1631.000	367.700	89.800	22.050	2024.000	446.300	111.200	26.150	267.100	59.150	15.510	4.659	418.700	91.930	23.850	7.976	
41668.915	0	3059.121	0	1635.000	373.900	89.770	22.000	2030.000	442.500	110.400	26.130	268.500	59.280	15.370	4.692	420.500	92.210	23.810	7.980	
41669.027	0	3059.205	0	1637.000	370.800	90.600	22.250	2045.000	441.900	110.400	26.190	270.300	59.230	15.470	4.684	418.400	92.650	23.940	7.972	
41669.133	0	3059.289	0	1648.000	371.700	89.900	22.240	2027.000	442.900	110.600	26.130	267.600	59.410	15.510	4.698	420.000	92.820	24.230	8.045	
41669.146	0	3059.373	0	1637.000	372.800	90.380	22.010	2023.000	443.300	110.400	26.280	269.300	59.440	15.550	4.719	421.900	92.790	24.060	8.071	
41669.251	0	3059.457	0	1651.000	374.900	89.900	22.380	2023.000	443.900	111.600	26.340	269.100	59.810	15.540	4.713	422.300	93.750	24.200	8.167	
41669.348	0	3059.542	0	1646.000	376.100	90.510	22.370	2046.000	444.200	111.700	26.300	268.500	59.990	15.590	4.735	423.800	94.150	24.560	8.179	
41669.448	0	3059.626	0	1661.000	376.100	90.980	22.430	2054.000	446.900	112.000	26.360	269.400	59.740	15.680	4.752	427.600	94.750	24.620	8.217	
41669.549	0	3059.752	0	1663.000	376.900	91.730	22.400	2041.000	444.000	111.300	26.390	270.100	60.220	15.770	4.776	427.100	95.140	24.600	8.136	
41669.657	0	3059.836	0	1652.000	372.400	90.160	22.150	2031.000	442.100	110.700	26.190	271.500	60.020	15.620	4.720	423.500	93.220	24.130	8.060	
41669.670	0	3059.899	0	1636.000	369.400	89.210	22.130	2014.000	442.100	109.900	26.110	271.800	59.780	15.580	4.709	420.900	92.730	23.880	7.980	
41669.775	0	3059.983	0	1622.000	369.500	89.350	21.990	2009.000	441.300	110.600	26.110	267.800	59.360	15.610	4.740	418.200	92.220	23.850	7.960	
41669.887	0	3060.067	0	1616.000	369.300	89.200	21.830	2009.000	440.800	110.400	26.140	269.300	59.640	15.500	4.700	418.500	91.850	23.710	7.887	
41669.994	0	3060.151	0	1621.000	367.500	89.100	21.780	2007.000	440.900	109.900	26.080	269.200	59.380	15.520	4.703	417.300	91.980	23.780	7.943	
41670.007	0	3060.235	0	1607.000	365.100	88.770	21.990	2015.000	442.200	111.300	26.120	270.000	59.580	15.530	4.717	417.100	91.900	23.870	7.942	
41670.112	0	3060.318	0	1614.000	366.200	88.740	21.820	2020.000	440.900	110.600	26.010	269.800	59.600	15.540	4.714	418.500	92.660	23.950	7.978	
41670.209	0	3060.402	0	1614.000	366.500	89.400	21.850	2014.000	439.400	111.200	25.950	268.900	59.710	15.630	4.723	420.400	92.660	24.000	8.043	
41670.325	0	3060.486	0	1619.000	371.500	89.360	21.800	2019.000	440.900	110.400	26.190	270.800	59.890	15.610	4.747	418.900	92.920	24.030	7.979	
41670.337	0	3060.550	0	1620.000	367.800	89.240	22.090	2021.000	442.400	111.000	26.290	272.500	60.020	15.650	4.770	420.900	93.020	24.210	8.097	
41670.449	0	3060.655	0	1622.000	369.700	89.440	22.070	2017.000	442.900	111.000	26.180	271.600	60.080	15.650	4.761	423.800	93.570	24.420	8.197	
41670.546	0	3060.718	0	1631.000	368.500	89.650	22.220	2012.000	444.700	110.600	26.320	270.600	60.030	15.720	4.761	423.900	94.300	24.450	8.168	
41670.558	0	3060.802	0	1636.000	371.200	90.510	22.400	2016.000	442.200	110.400	26.340	271.400	60.300	15.790	4.778	426.100	94.570	24.800	8.269	
41670.690	0	3060.928	0	1630.000	372.800	89.960	22.140	2023.000	442.300	111.100	26.200	270.900	60.470	15.780	4.788	422.000	93.640	24.460	8.049	
41670.786	0	3061.012	0	1607.000	367.600	88.840	22.010	2011.000	441.700	110.800	26.010	268.200	60.100	15.720	4.737	419.400	93.320	23.950	8.030	
41670.902	0	3061.096	0	1603.000	365.400	88.220	21.650	2007.000	439.000	109.300	26.060	267.500	59.950	15.680	4.729	418.600	92.430	23.940	7.969	
41670.999	0	3061.180	0	1597.000	361.700	88.420	21.590	2000.000	441.000	109.700	26.020	270.800	59.750	15.680	4.743	416.800	92.080	23.810	7.908	
41671.012	0	3061.264	0	1588.000	363.500	87.380	21.630	1999.000	437.400	110.800	25.960	268.600	59.810	15.580	4.736	417.600	92.160	23.880	7.951	
41671.121	0	3061.327	0	1597.000	364.800	88.070	21.610	2013.000	438.000	109.700	26.120	268.100	59.900	15.590	4.732	419.500	92.680	23.920	7.952	
41671.143	0	3061.411	0	1599.000	364.200	87.440	21.790	2005.000	438.700	110.000	26.080	268.700	60.060	15.640	4.785	418.600	92.160	24.000	8.006	
41671.206	0	3061.496	0	1594.000	364.200	88.460	21.570	2004.000	438.100	109.800	26.090	270.500	60.120	15.600	4.775	418.400	92.630	24.170	7.997	
41671.329	0	3061.580	0	1586.000	363.800	88.100	21.900	2001.000	440.700	110.700	26.220	268.700	60.100	15.700	4.793	419.300	93.140	24.120	8.033	
41671.423	0	3061.664	0	1598.000	365.900	88.610	21.890	2019.000	440.800	110.700	26.230	273.400	59.950	15.760	4.782	420.800	93.760	24.390	8.086	
41671.519	0	3061.747	0	1609.000	366.600	88.980	21.800	2003.000	440.600	110.600	26.270	272.100	60.340	15.820	4.778	422.000	94.080	24.300	8.203	
41671.635	0	3061.831	0	1594.000	364.300	89.530	22.120	2011.000	443.100	110.600	26.350	271.600	60.560	15.900	4.800	427.300	94.380	24.590	8.208	
41671.658	0	3061.915	0	1603.000	365.900	90.100	22.120	2023.000	442.400	111.400	26.280	273.900	60.570	15.810	4.818	428.100	94.900	24.750	8.244	
41671.758	0	3061.999	0	1606.000	367.200	88.630	21.760	1999.000	440.300	110.600	26.160	274.900	60.640	15.770	4.782	423.800	93.740	24.170	8.112	
41671.858	0	3062.083	0	1585.000	361.200	87.990	21.560	2008.000	438.100	110.100	26.010	271.000	60.470	15.770	4.787	421.200	93.170	24.090	8.025	
41671.962	0	3062.188	0	1582.000	358.300	87.120	21.650	2000.000	438.900	109.400	26.080	269.400	60.260	15.680	4.799	419.700	93.330	24.000	8.006	
41672.063	0	3062.272	0	1581.000	361.600	87.480	21.520	1989.000	439.100	109.800	25.960	270.700	59.960	15.700	4.767	419.800	93.170	24.000	7.927	
41672.163	0	3062.377	0	1574.000	362.800	87.360	21.630	1997.000	439.300	110.200	26.140	272.800	60.240	15.730	4.773	418.900	92.870	24.010	8.015	
41672.235	0	3062.440	0	1590.000	362.100	87.740	21.550	1997.000	440.600	110.500	26.040	269.400	60.060	15.730	4.771	418.100	92.390	24.040	8.032	
41672.248	0	3062.525	0	1578.000	362.800	87.840	21.760	2000.000	438.900	110.300	26.030	269.500	60.190	15.770	4.773	421.500	93.160	24.240	8.057	
41672.314	0	3062.607	0	1570.000	362.600	88.310	21.590	2009.000	440.800	111.200	26.280	267.600	60.160	15.830	4.776	422.800	93.260	24.350	8.066	
41672.438	0	3062.691	0	1592.000	363.300	87.740	21.590	2013.000	440.600	111.500	26.180	269.800	60.450	15.810	4.790	423.300	93.960	24.200	8.134	
41672.541	0	3062.776	0	1595.000	364.600	88.040	21.790	2007.000	443.000	111.300	26.270	273.800	60.680	15.860	4.798	423.800	93.970	24.510	8.176	
41672.638	0	3062.860	0	1600.000	367.700	88.620	21.820	2022.000	442.600	112.000	26.470	271.100	60.760	15.940	4.822	424.500	94.930	24.750	8.197	
41672.738	0	3062.944	0	1594.000	368.500	88.650	21.930	2026.000	444.800	111.100	26.320	270.100	60.740	15.940	4.851	423.100	93.870	24.390	8.085	
41672.816	0	3063.028	0	1592.000	364.000	87.850	21.510	2035.000	444.100	111.400	26.200	271.100	60.610	15.910	4.797	419.400	93.170	24.120	7.991	
41672.829	0	3063.091	0	1600.000	363.300	88.000	21.580	2036.000	445.200	112.200	26.270	272.500	60.380	15.760	4.758	418.400	92.420	23.760	7.963	
41672.934	0	3063.175	0	1594.000	363.400	87.920	21.720	2048.000	448.500	111.300	26.350	265.400	60.510	15.710	4.744	417.400	92.620	23.970	7.942	
41673.030	0	3063.259	0	1598.000	364.200	88.200	21.620	2044.000	447.800	112.700	26.400	269.000	60.170	15.750	4.763	417.300	92.300	23.870	7.934	
41673.094	0	3063.385	0	1623.000	366.600	88.680	21.850	2068.000	448.700	112.500	26.580	269.800	60.240	15.800	4.747	416.500	92.780	24.140	7.991	
41673.170	0	3063.468	0	1625.000	368.600	88.840	21.730	2071.000	451.700	112.700	26.640	270.000	60.280	15.760	4.789	417.400	92.850	23.950	7.964	
41673.298	0	3063.552	0	1625.000	370.300	88.900	21.880	2066.000	450.900	112.300	26.570	269.700	60.160	15.730	4.783	417.600	93.040	24.330	8.083	
41673.411	0	3063.636	0	1624.000	368.400	89.760	22.230	2101.000	457.500	113.700	26.640	268.900	60.870	15.960	4.920	422.300	94.740	24.690	8.312	
41673.512	0	3063.720	0	1672.000	377.100	90.970	22.430	2135.000	465.000	115.600	27.020	271.200	61.570	16.090	4.958	426.100	95.580	24.920	8.399	
41673.577	0	3063.805	0	1687.000	380.200	91.740	22.750	2151.000	466.600	115.800	27.290	275.300	61.930	16.190	4.989	428.000	96.540	25.190	8.419	
41673.589	0	3063.868	0	1695.000	381.000	91.340	22.430	2140.000	465.200	115.900	27.330	274.900	61.810	16.210	4.971	426.300	95.540	24.780	8.330	
41673.718	0	3063.952	0	1683.000	378.800	90.840	22.460	2132.000	462.700	115.400	27.160	274.800	61.850	16.110	4.963	423.500	95.220	24.630	8.274	
41673.824	0	3064.036	0	1688.000	378.000	90.390	22.160	2127.000	464.700	114.700	27.120	274.300	61.580	16.010	4.962	421.300	94.190	24.500	8.230	
41673.912	0	3064.120	0	1659.000	375.800	90.200	22.150	2122.000	461.900	115.100	27.190	273.800	61.620	15.990	4.976	421.800	94.680	24.490	8.222	
41673.940	0	3064.204	0	1673.000	374.100	90.130	22.090	2111.000	463.200	114.700	27.130	274.300	61.430	15.980	4.959	421.400	94.420	24.450	8.226	
41674.063	0	3064.288	0	1647.000	371.600	90.220	22.400	2121.000	461.900	115.200	27.140	273.100	61.780	16.070	4.963	421.200	94.120	24.590	8.236	
41674.179	0	3064.372	0	1645.000	372.100	89.600	22.250	2110.000	458.300	115.300	27.140	277.000	61.780	16.050	4.987	422.700	94.650	24.780	8.248	
41674.275	0	3064.456	0	1646.000	372.600	90.370	22.170	2120.000	459.500	115.500	27.260	275.000	61.760	16.100	5.000	425.800	95.080	24.690	8.337	
