A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,feedback1,feedback2,condition
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
